timestamp_local,timestamp_utc,hour,day_of_week,month,weekend_flag,season,daylight_flag,mean_temperature,population_weighted_temperature,mean_wind_speed,wind_capacity_weighted_wind_speed,mean_cloud_cover,national_solar_irradiance,total_precipitation,heating_degree,cooling_degree,wind_speed_squared,wind_speed_cubed,temperature_lag_1h,temperature_lag_6h,wind_speed_lag_1h,total_electricity_consumption_mw,total_electricity_generation_mw,wind_generation_mw,solar_generation_mw,gas_generation_mw,other_generation_mw,renewable_generation_mw,renewable_generation_percentage,net_exports_mw,consumption_lag_1h,consumption_lag_24h,random_control
2024-06-14T07:00:00+01:00,2024-06-14T06:00:00+00:00,7,4,6,0,summer,1,14.15,14.46,5.58,6.05,55.1,75.88,0.27,1.04,0.0,36.653,221.907,14.22,13.73,6.88,3516.7,3446.1,530.2,97.8,2351.0,467.1,628.0,18.22,-70.6,3330.6,3457.6,-0.22507
2024-06-14T08:00:00+01:00,2024-06-14T07:00:00+00:00,8,4,6,0,summer,1,14.37,14.61,5.52,6.01,56.45,120.33,7.63,0.89,0.0,36.165,217.483,14.46,13.22,6.05,3746.2,3559.8,498.8,162.4,2456.2,442.4,661.2,18.57,-186.4,3516.7,3653.7,0.04118
2024-06-14T09:00:00+01:00,2024-06-14T08:00:00+00:00,9,4,6,0,summer,1,14.39,14.59,4.73,5.1,62.72,154.64,0.0,0.91,0.0,26.049,132.948,14.61,13.3,6.01,3486.2,3222.6,226.5,210.8,2350.6,434.7,437.3,13.57,-263.6,3746.2,3570.6,-0.99904
2024-06-14T10:00:00+01:00,2024-06-14T09:00:00+00:00,10,4,6,0,summer,1,15.29,15.45,4.96,5.25,71.4,156.18,0.25,0.05,0.0,27.609,145.067,14.59,13.67,5.1,3355.5,3033.2,232.6,209.7,2145.6,445.3,442.3,14.58,-322.3,3486.2,3400.2,-0.39662
2024-06-14T11:00:00+01:00,2024-06-14T10:00:00+00:00,11,4,6,0,summer,1,15.88,15.93,4.43,4.71,67.57,201.65,2.27,0.0,0.0,22.164,104.347,15.45,13.81,5.25,3275.0,2994.5,207.7,265.7,2064.0,457.1,473.4,15.81,-280.5,3355.5,3333.2,-0.58205
2024-06-14T12:00:00+01:00,2024-06-14T11:00:00+00:00,12,4,6,0,summer,1,15.92,16.03,3.75,3.84,66.97,227.88,3.28,0.0,0.0,14.775,56.791,15.93,14.22,4.71,3224.6,2927.9,126.6,304.0,2018.2,479.1,430.6,14.71,-296.7,3275.0,3339.5,-1.23287
2024-06-14T13:00:00+01:00,2024-06-14T12:00:00+00:00,13,4,6,0,summer,1,15.73,15.76,5.52,5.62,69.37,236.93,1.67,0.0,0.0,31.56,177.296,16.03,14.46,3.84,3206.9,2896.3,385.4,329.2,1660.8,520.9,714.6,24.67,-310.6,3224.6,3259.4,1.40186
2024-06-14T14:00:00+01:00,2024-06-14T13:00:00+00:00,14,4,6,0,summer,1,15.84,15.94,5.64,5.93,76.4,198.06,7.22,0.0,0.0,35.205,208.887,15.76,14.61,5.62,3327.7,3044.8,464.9,268.3,1782.4,529.2,733.2,24.08,-282.9,3206.9,3331.9,-0.14596
2024-06-14T15:00:00+01:00,2024-06-14T14:00:00+00:00,15,4,6,0,summer,1,15.72,15.82,4.47,4.61,76.55,185.53,6.48,0.0,0.0,21.271,98.1,15.94,14.59,5.93,3528.6,3214.0,223.9,241.1,2183.9,565.1,465.0,14.47,-314.6,3327.7,3430.7,0.89444
2024-06-14T16:00:00+01:00,2024-06-14T15:00:00+00:00,16,4,6,0,summer,1,15.9,16.01,4.44,4.72,78.55,158.07,6.9,0.0,0.0,22.291,105.241,15.82,15.45,4.61,3778.5,3462.9,237.8,209.6,2426.6,588.9,447.4,12.92,-315.6,3528.6,3544.8,-1.54204
2024-06-14T17:00:00+01:00,2024-06-14T16:00:00+00:00,17,4,6,0,summer,1,15.62,15.77,3.89,4.18,86.73,118.63,5.8,0.0,0.0,17.456,72.93,16.01,15.93,4.72,3974.8,3735.2,122.0,157.6,2870.1,585.5,279.6,7.49,-239.6,3778.5,3805.1,1.42549
2024-06-14T18:00:00+01:00,2024-06-14T17:00:00+00:00,18,4,6,0,summer,1,15.37,15.42,4.17,4.41,88.12,90.03,9.39,0.08,0.0,19.407,85.492,15.77,16.03,4.18,4185.0,3954.4,151.5,115.8,3096.3,590.8,267.3,6.76,-230.6,3974.8,3882.9,0.81313
2024-06-14T19:00:00+01:00,2024-06-14T18:00:00+00:00,19,4,6,0,summer,1,14.49,14.58,4.07,4.37,88.23,66.53,1.67,0.92,0.0,19.107,83.516,15.42,15.76,4.41,4059.1,3747.8,155.0,85.7,2923.3,583.8,240.7,6.42,-311.3,4185.0,3855.9,0.88872
2024-06-14T20:00:00+01:00,2024-06-14T19:00:00+00:00,20,4,6,0,summer,1,14.19,14.24,3.75,4.05,79.07,47.68,4.11,1.26,0.0,16.386,66.332,14.58,15.94,4.37,3838.0,3523.1,123.0,60.3,2740.3,599.5,183.3,5.2,-314.9,4059.1,3573.9,0.58193
2024-06-14T21:00:00+01:00,2024-06-14T20:00:00+00:00,21,4,6,0,summer,1,13.72,13.79,4.15,4.46,81.55,16.8,2.78,1.71,0.0,19.85,88.436,14.24,15.82,4.05,3706.5,3396.3,164.3,21.2,2614.8,596.0,185.5,5.46,-310.2,3838.0,3437.8,0.9753
2024-06-14T22:00:00+01:00,2024-06-14T21:00:00+00:00,22,4,6,0,summer,0,13.13,13.12,3.72,3.77,81.2,0.04,1.3,2.38,0.0,14.199,53.506,13.79,16.01,4.46,3522.9,3212.2,69.0,0.0,2520.1,623.1,69.0,2.15,-310.7,3706.5,3407.0,-1.60555
2024-06-14T23:00:00+01:00,2024-06-14T22:00:00+00:00,23,4,6,0,summer,0,12.82,12.77,3.55,3.6,78.53,0.0,1.99,2.73,0.0,12.952,46.613,13.12,15.77,3.77,3524.9,3212.0,54.8,0.0,2523.4,633.8,54.8,1.71,-312.9,3522.9,3417.9,1.12838
2024-06-15T00:00:00+01:00,2024-06-14T23:00:00+00:00,0,5,6,1,summer,0,12.34,12.28,5.11,5.18,75.77,0.0,0.0,3.22,0.0,26.789,138.654,12.77,15.42,3.6,2976.0,2648.0,255.9,0.0,1741.6,650.5,255.9,9.66,-328.0,3524.9,3311.6,-0.64969
2024-06-15T01:00:00+01:00,2024-06-15T00:00:00+00:00,1,5,6,1,summer,0,12.54,12.54,4.73,4.85,85.2,0.0,13.32,2.96,0.0,23.569,114.423,12.28,14.58,5.18,2892.4,2636.6,218.7,0.0,1779.8,638.1,218.7,8.29,-255.8,2976.0,3072.5,-0.54409
2024-06-15T02:00:00+01:00,2024-06-15T01:00:00+00:00,2,5,6,1,summer,0,12.09,12.04,3.72,3.86,89.03,0.0,5.06,3.46,0.0,14.871,57.347,12.54,14.24,4.85,2903.8,2579.9,87.2,0.0,1863.6,629.1,87.2,3.38,-323.9,2892.4,2943.2,-0.05716
2024-06-15T03:00:00+01:00,2024-06-15T02:00:00+00:00,3,5,6,1,summer,0,11.12,11.19,3.97,4.22,89.4,0.0,2.89,4.31,0.0,17.844,75.376,12.04,13.79,3.86,2887.9,2605.6,120.2,0.0,1858.2,627.2,120.2,4.61,-282.3,2903.8,2854.8,-1.3293
2024-06-15T04:00:00+01:00,2024-06-15T03:00:00+00:00,4,5,6,1,summer,0,11.44,11.52,4.61,4.95,81.37,0.0,1.7,3.98,0.0,24.504,121.302,11.19,13.12,4.22,2926.9,2738.3,226.8,0.0,1892.6,618.9,226.8,8.28,-188.6,2887.9,2901.1,1.22815
2024-06-15T05:00:00+01:00,2024-06-15T04:00:00+00:00,5,5,6,1,summer,0,11.85,11.94,6.16,6.62,78.27,0.0,3.41,3.56,0.0,43.82,290.078,11.52,12.77,4.95,3020.5,2750.1,633.9,0.0,1508.2,608.0,633.9,23.05,-270.4,2926.9,3134.6,0.18392
2024-06-15T06:00:00+01:00,2024-06-15T05:00:00+00:00,6,5,6,1,summer,1,11.6,11.61,6.06,6.56,78.37,17.87,10.85,3.89,0.0,43.001,281.978,11.94,12.28,6.62,3362.3,3170.8,604.6,22.9,1911.8,631.5,627.5,19.79,-191.5,3020.5,3330.6,1.45365
2024-06-15T07:00:00+01:00,2024-06-15T06:00:00+00:00,7,5,6,1,summer,1,12.58,12.72,5.3,5.88,79.15,42.89,1.55,2.78,0.0,34.578,203.329,11.61,12.54,6.56,3588.3,3305.7,444.6,55.0,2201.0,605.1,499.6,15.11,-282.6,3362.3,3516.7,1.09564
2024-06-15T08:00:00+01:00,2024-06-15T07:00:00+00:00,8,5,6,1,summer,1,13.08,13.24,5.27,5.71,80.03,75.12,3.23,2.26,0.0,32.573,185.905,12.72,12.04,5.88,3655.5,3425.0,364.1,102.7,2371.7,586.5,466.8,13.63,-230.5,3588.3,3746.2,-1.85183
2024-06-15T09:00:00+01:00,2024-06-15T08:00:00+00:00,9,5,6,1,summer,1,13.72,13.91,5.2,5.68,77.95,112.79,0.68,1.59,0.0,32.258,183.212,13.24,11.19,5.71,3492.5,3309.9,379.3,151.2,2157.2,622.2,530.5,16.03,-182.6,3655.5,3486.2,1.60723
2024-06-15T10:00:00+01:00,2024-06-15T09:00:00+00:00,10,5,6,1,summer,1,14.62,14.83,6.12,6.73,70.67,174.22,2.69,0.67,0.0,45.327,305.161,13.91,11.52,5.68,3171.1,2963.8,665.5,237.5,1437.9,622.9,903.0,30.47,-207.3,3492.5,3355.5,0.28174
2024-06-15T11:00:00+01:00,2024-06-15T10:00:00+00:00,11,5,6,1,summer,1,15.1,15.28,6.94,7.45,76.18,184.41,10.81,0.22,0.0,55.471,413.144,14.83,11.94,6.73,2966.8,2815.6,916.9,238.8,1021.4,638.5,1155.7,41.05,-151.2,3171.1,3275.0,0.14378
2024-06-15T12:00:00+01:00,2024-06-15T11:00:00+00:00,12,5,6,1,summer,1,14.91,15.12,7.06,7.57,74.37,215.77,0.0,0.38,0.0,57.281,433.523,15.28,11.61,7.45,2967.5,2779.7,933.1,301.9,883.8,660.9,1235.0,44.43,-187.8,2966.8,3224.6,1.26387
2024-06-15T13:00:00+01:00,2024-06-15T12:00:00+00:00,13,5,6,1,summer,1,15.09,15.27,7.44,7.76,69.68,235.15,2.64,0.23,0.0,60.236,467.505,15.12,12.72,7.57,2960.7,2742.8,917.9,325.1,820.6,679.2,1243.0,45.32,-217.9,2967.5,3206.9,0.51837
2024-06-15T14:00:00+01:00,2024-06-15T13:00:00+00:00,14,5,6,1,summer,1,15.52,15.55,7.42,7.91,69.78,235.55,5.53,0.0,0.0,62.633,495.684,15.27,13.24,7.76,2943.5,2756.7,1036.4,331.1,709.1,680.1,1367.5,49.61,-186.8,2960.7,3327.7,1.0092
2024-06-15T15:00:00+01:00,2024-06-15T14:00:00+00:00,15,5,6,1,summer,1,15.7,15.74,7.11,7.58,74.97,206.2,7.36,0.0,0.0,57.487,435.864,15.55,13.91,7.91,3158.3,2985.9,919.8,296.3,1104.0,665.8,1216.1,40.73,-172.4,2943.5,3528.6,-0.08261
2024-06-15T16:00:00+01:00,2024-06-15T15:00:00+00:00,16,5,6,1,summer,1,15.93,15.98,5.88,6.17,68.88,217.06,1.97,0.0,0.0,38.06,234.805,15.74,14.83,7.58,3366.0,3167.5,458.8,301.0,1740.5,667.2,759.8,23.99,-198.5,3158.3,3778.5,-0.02075
2024-06-15T17:00:00+01:00,2024-06-15T16:00:00+00:00,17,5,6,1,summer,1,16.11,16.12,5.84,6.08,69.98,182.12,1.68,0.0,0.0,36.908,224.224,15.98,15.28,6.17,3540.5,3418.7,416.6,250.4,2119.7,632.0,667.0,19.51,-121.8,3366.0,3974.8,-0.81415
2024-06-15T18:00:00+01:00,2024-06-15T17:00:00+00:00,18,5,6,1,summer,1,15.81,15.79,6.06,6.27,69.28,144.41,4.74,0.0,0.0,39.317,246.527,16.12,15.12,6.08,3609.8,3404.8,456.8,199.8,2120.0,628.2,656.6,19.28,-205.0,3540.5,4185.0,-1.29561
2024-06-15T19:00:00+01:00,2024-06-15T18:00:00+00:00,19,5,6,1,summer,1,15.38,15.32,6.8,7.25,60.85,114.73,1.25,0.18,0.0,52.622,381.725,15.79,15.27,6.27,3539.2,3284.7,832.6,156.1,1686.6,609.4,988.7,30.1,-254.5,3609.8,4059.1,0.52395
2024-06-15T20:00:00+01:00,2024-06-15T19:00:00+00:00,20,5,6,1,summer,1,15.05,15.08,6.55,6.94,62.45,66.13,5.03,0.42,0.0,48.214,334.776,15.32,15.55,7.25,3286.2,3034.9,683.3,90.6,1626.9,634.1,773.9,25.5,-251.3,3539.2,3838.0,-1.13272
2024-06-15T21:00:00+01:00,2024-06-15T20:00:00+00:00,21,5,6,1,summer,1,14.27,14.26,7.27,7.72,61.42,25.75,4.73,1.24,0.0,59.592,460.028,15.08,15.74,6.94,3090.2,2949.4,944.3,32.9,1323.3,648.9,977.2,33.13,-140.8,3286.2,3706.5,2.65513
2024-06-15T22:00:00+01:00,2024-06-15T21:00:00+00:00,22,5,6,1,summer,0,13.64,13.62,7.79,8.31,58.35,0.08,1.48,1.88,0.0,69.011,573.297,14.26,15.98,7.72,3033.7,2858.5,1203.6,0.0,1014.8,640.1,1203.6,42.11,-175.2,3090.2,3522.9,-0.59565
2024-06-15T23:00:00+01:00,2024-06-15T22:00:00+00:00,23,5,6,1,summer,0,13.28,13.27,6.42,6.91,54.03,0.0,0.27,2.23,0.0,47.698,329.424,13.62,16.12,8.31,3125.4,2962.5,643.3,0.0,1690.9,628.3,643.3,21.71,-162.9,3033.7,3524.9,-0.12309
2024-06-16T00:00:00+01:00,2024-06-15T23:00:00+00:00,0,6,6,1,summer,0,13.03,13.02,7.33,7.86,55.8,0.0,0.0,2.48,0.0,61.747,485.199,13.27,15.79,6.91,2843.9,2650.7,969.8,0.0,1054.5,626.4,969.8,36.59,-193.2,3125.4,2976.0,0.5126
2024-06-16T01:00:00+01:00,2024-06-16T00:00:00+00:00,1,6,6,1,summer,0,13.59,13.61,6.27,6.61,50.8,0.0,0.0,1.89,0.0,43.709,288.975,13.02,15.32,7.86,2656.1,2451.4,555.4,0.0,1290.0,606.0,555.4,22.66,-204.7,2843.9,2892.4,0.89837
2024-06-16T02:00:00+01:00,2024-06-16T01:00:00+00:00,2,6,6,1,summer,0,13.47,13.46,6.31,6.51,52.38,0.0,0.02,2.04,0.0,42.337,275.475,13.61,15.08,6.61,2479.3,2311.3,522.4,0.0,1194.2,594.7,522.4,22.6,-168.0,2656.1,2903.8,-0.91807
2024-06-16T03:00:00+01:00,2024-06-16T02:00:00+00:00,3,6,6,1,summer,0,12.87,12.81,6.99,7.36,53.05,0.0,1.03,2.69,0.0,54.105,397.974,13.46,14.26,6.51,2471.3,2428.1,800.7,0.0,1051.6,575.8,800.7,32.98,-43.2,2479.3,2887.9,-0.68231
2024-06-16T04:00:00+01:00,2024-06-16T03:00:00+00:00,4,6,6,1,summer,0,12.94,12.88,7.21,7.7,50.12,0.0,1.64,2.62,0.0,59.298,456.622,12.81,13.62,7.36,2525.1,2442.5,965.1,0.0,921.6,555.8,965.1,39.51,-82.6,2471.3,2926.9,0.1535
2024-06-16T05:00:00+01:00,2024-06-16T04:00:00+00:00,5,6,6,1,summer,0,12.99,12.89,6.49,6.9,48.87,0.0,0.6,2.61,0.0,47.621,328.623,12.88,13.27,7.7,2624.3,2493.3,649.3,0.0,1299.5,544.5,649.3,26.04,-131.0,2525.1,3020.5,0.33794
2024-06-16T06:00:00+01:00,2024-06-16T05:00:00+00:00,6,6,6,1,summer,1,13.3,13.24,8.09,8.52,46.42,33.32,0.15,2.26,0.0,72.582,618.361,12.89,13.02,6.9,2876.0,2878.1,1273.8,42.1,1006.7,555.5,1315.9,45.72,2.1,2624.3,3362.3,-1.0247
2024-06-16T07:00:00+01:00,2024-06-16T06:00:00+00:00,7,6,6,1,summer,1,13.84,13.86,7.28,7.76,47.57,84.92,5.98,1.64,0.0,60.154,466.548,13.24,13.61,8.52,3042.5,2954.1,940.9,114.1,1365.6,533.5,1055.0,35.71,-88.4,2876.0,3588.3,-0.06702
2024-06-16T08:00:00+01:00,2024-06-16T07:00:00+00:00,8,6,6,1,summer,1,14.48,14.5,7.07,7.52,53.83,131.16,1.03,1.0,0.0,56.537,425.106,13.86,13.46,7.76,3142.1,3043.6,840.5,181.7,1470.4,551.0,1022.2,33.59,-98.5,3042.5,3655.5,0.08505
2024-06-16T09:00:00+01:00,2024-06-16T08:00:00+00:00,9,6,6,1,summer,1,15.17,15.18,7.62,8.03,53.87,178.38,0.58,0.32,0.0,64.556,518.691,14.5,12.81,7.52,2996.7,2808.6,1023.4,244.9,1013.6,526.7,1268.3,45.16,-188.1,3142.1,3492.5,1.28003
2024-06-16T10:00:00+01:00,2024-06-16T09:00:00+00:00,10,6,6,1,summer,1,15.3,15.3,8.15,8.59,52.42,249.54,0.01,0.2,0.0,73.786,633.818,15.18,12.88,8.03,2854.7,2772.8,1314.3,349.0,573.6,535.9,1663.3,59.99,-81.9,2996.7,3171.1,-1.43055
2024-06-16T11:00:00+01:00,2024-06-16T10:00:00+00:00,11,6,6,1,summer,1,15.63,15.66,8.21,8.69,44.93,334.06,0.0,0.0,0.0,75.492,655.918,15.3,12.89,8.59,2702.0,2654.6,1468.7,462.1,180.0,543.8,1930.8,72.73,-47.4,2854.7,2966.8,0.33762
2024-06-16T12:00:00+01:00,2024-06-16T11:00:00+00:00,12,6,6,1,summer,1,15.62,15.7,7.8,8.46,51.18,321.51,0.0,0.0,0.0,71.611,605.99,15.66,13.24,8.69,2788.5,2793.9,1381.7,440.3,410.0,561.9,1822.0,65.21,5.4,2702.0,2967.5,0.24826
2024-06-16T13:00:00+01:00,2024-06-16T12:00:00+00:00,13,6,6,1,summer,1,16.12,16.22,8.14,8.9,56.35,297.98,3.57,0.0,0.0,79.281,705.92,15.7,13.86,8.46,2738.1,2733.7,1604.1,378.0,180.0,571.6,1982.1,72.51,-4.4,2788.5,2960.7,-0.10147
2024-06-16T14:00:00+01:00,2024-06-16T13:00:00+00:00,14,6,6,1,summer,1,16.13,16.34,8.68,9.39,57.57,285.36,1.65,0.0,0.0,88.133,827.381,16.22,14.5,8.9,2904.1,2976.1,1842.2,393.3,180.0,560.6,2235.5,75.12,72.0,2738.1,2943.5,0.50871
2024-06-16T15:00:00+01:00,2024-06-16T14:00:00+00:00,15,6,6,1,summer,1,16.14,16.4,8.02,8.98,62.32,259.9,0.71,0.0,0.0,80.59,723.474,16.34,15.18,9.39,3060.7,3038.8,1854.6,357.4,276.2,550.6,2212.0,72.79,-21.9,2904.1,3158.3,-0.4942
2024-06-16T16:00:00+01:00,2024-06-16T15:00:00+00:00,16,6,6,1,summer,1,16.35,16.63,7.75,8.54,73.68,178.78,2.44,0.0,0.0,72.947,623.033,16.4,15.3,8.98,3226.7,3132.1,1574.6,237.5,767.0,553.0,1812.1,57.86,-94.6,3060.7,3366.0,1.37258
2024-06-16T17:00:00+01:00,2024-06-16T16:00:00+00:00,17,6,6,1,summer,1,16.59,16.9,8.72,9.51,65.87,183.65,1.58,0.0,0.0,90.347,858.757,16.63,15.66,8.54,3331.4,3325.5,2044.3,250.5,480.7,550.0,2294.8,69.01,-5.9,3226.7,3540.5,-0.85505
2024-06-16T18:00:00+01:00,2024-06-16T17:00:00+00:00,18,6,6,1,summer,1,16.54,16.78,8.67,9.5,65.88,144.14,0.0,0.0,0.0,90.29,857.944,16.9,15.7,9.51,3443.6,3375.9,1931.9,201.5,700.9,541.6,2133.4,63.19,-67.7,3331.4,3609.8,0.67281
2024-06-16T19:00:00+01:00,2024-06-16T18:00:00+00:00,19,6,6,1,summer,1,16.7,16.94,8.56,9.41,61.42,108.61,0.09,0.0,0.0,88.559,833.397,16.78,16.22,9.5,3363.8,3313.1,1891.3,146.4,746.7,528.7,2037.7,61.5,-50.7,3443.6,3539.2,0.34165
2024-06-16T20:00:00+01:00,2024-06-16T19:00:00+00:00,20,6,6,1,summer,1,15.96,16.16,9.12,9.92,56.5,74.19,0.0,0.0,0.0,98.484,977.343,16.94,16.34,9.41,3060.9,3088.0,2195.5,96.0,299.1,497.4,2291.5,74.21,27.1,3363.8,3286.2,-0.34143
2024-06-16T21:00:00+01:00,2024-06-16T20:00:00+00:00,21,6,6,1,summer,1,15.15,15.47,8.49,9.19,61.83,26.0,0.29,0.03,0.0,84.445,776.0,16.16,16.4,9.92,2820.2,2919.5,1726.0,34.0,627.3,532.2,1760.0,60.28,99.3,3060.9,3090.2,0.99058
2024-06-16T22:00:00+01:00,2024-06-16T21:00:00+00:00,22,6,6,1,summer,0,14.92,15.17,7.52,8.2,61.22,0.06,1.14,0.33,0.0,67.243,551.408,15.47,16.63,9.19,2821.9,2914.6,1280.1,0.0,1065.0,569.5,1280.1,43.92,92.7,2820.2,3033.7,0.24813
2024-06-16T23:00:00+01:00,2024-06-16T22:00:00+00:00,23,6,6,1,summer,0,14.14,14.36,6.46,7.1,61.75,0.0,0.0,1.14,0.0,50.346,357.231,15.17,16.9,8.2,2794.5,2883.2,784.4,0.0,1521.0,577.8,784.4,27.21,88.7,2821.9,3125.4,0.00605
2024-06-17T00:00:00+01:00,2024-06-16T23:00:00+00:00,0,0,6,0,summer,0,13.85,14.02,6.9,7.61,61.33,0.0,1.75,1.47,0.0,57.882,440.364,14.36,16.78,7.1,3045.7,3086.4,1005.6,0.0,1502.2,578.6,1005.6,32.58,40.7,2794.5,2843.9,-0.66189
2024-06-17T01:00:00+01:00,2024-06-17T00:00:00+00:00,1,0,6,0,summer,0,13.35,13.5,7.22,7.71,69.22,0.0,6.34,2.0,0.0,59.395,457.744,14.02,16.94,7.61,2909.9,2814.6,994.5,0.0,1251.2,568.9,994.5,35.33,-95.3,3045.7,2656.1,0.18008
2024-06-17T02:00:00+01:00,2024-06-17T01:00:00+00:00,2,0,6,0,summer,0,13.12,13.27,7.74,8.24,69.52,0.0,1.57,2.23,0.0,67.868,559.11,13.5,16.16,7.71,2970.0,3002.6,1222.2,0.0,1199.2,581.2,1222.2,40.7,32.6,2909.9,2479.3,-0.18253
2024-06-17T03:00:00+01:00,2024-06-17T02:00:00+00:00,3,0,6,0,summer,0,12.9,13.09,8.46,8.95,63.75,0.0,2.24,2.41,0.0,80.154,717.614,13.27,15.47,8.24,2901.7,2863.0,1603.3,0.0,690.9,568.8,1603.3,56.0,-38.7,2970.0,2471.3,1.2299
2024-06-17T04:00:00+01:00,2024-06-17T03:00:00+00:00,4,0,6,0,summer,0,13.02,13.19,7.59,8.01,57.5,0.0,0.84,2.31,0.0,64.08,512.961,13.09,15.17,8.95,3033.6,3016.1,1110.9,0.0,1310.1,595.1,1110.9,36.83,-17.5,2901.7,2525.1,-0.16419
2024-06-17T05:00:00+01:00,2024-06-17T04:00:00+00:00,5,0,6,0,summer,0,13.16,13.39,7.63,7.98,54.57,0.0,0.0,2.11,0.0,63.677,508.131,13.19,14.36,8.01,3069.1,3030.2,1090.4,0.0,1358.4,581.4,1090.4,35.98,-38.9,3033.6,2624.3,0.87868
2024-06-17T06:00:00+01:00,2024-06-17T05:00:00+00:00,6,0,6,0,summer,1,13.5,13.8,7.64,7.84,61.7,25.67,3.16,1.7,0.0,61.398,481.098,13.39,14.02,7.98,3336.5,3235.8,1002.9,33.4,1663.1,536.4,1036.3,32.03,-100.7,3069.1,2876.0,0.91195
2024-06-17T07:00:00+01:00,2024-06-17T06:00:00+00:00,7,0,6,0,summer,1,13.52,13.82,7.0,7.14,49.0,86.94,0.0,1.68,0.0,51.017,364.392,13.8,13.5,7.84,3595.7,3454.6,745.5,114.6,2067.4,527.1,860.1,24.9,-141.1,3336.5,3042.5,0.36161
2024-06-17T08:00:00+01:00,2024-06-17T07:00:00+00:00,8,0,6,0,summer,1,13.87,14.19,7.21,7.16,49.78,151.39,0.0,1.31,0.0,51.221,366.585,13.82,13.27,7.14,3733.9,3610.4,777.0,209.1,2091.2,533.1,986.1,27.31,-123.5,3595.7,3142.1,1.74692
2024-06-17T09:00:00+01:00,2024-06-17T08:00:00+00:00,9,0,6,0,summer,1,14.44,14.72,6.96,6.98,52.0,196.1,0.81,0.78,0.0,48.719,340.054,14.19,13.09,7.16,3634.7,3407.6,708.6,261.1,1906.4,531.5,969.7,28.46,-227.1,3733.9,2996.7,-0.24005
2024-06-17T10:00:00+01:00,2024-06-17T09:00:00+00:00,10,0,6,0,summer,1,15.18,15.44,5.02,4.95,55.73,221.47,0.43,0.06,0.0,24.519,121.412,14.72,13.19,6.98,3572.4,3351.9,222.9,309.5,2280.7,538.8,532.4,15.88,-220.5,3634.7,2854.7,0.75921
2024-06-17T11:00:00+01:00,2024-06-17T10:00:00+00:00,11,0,6,0,summer,1,15.64,15.88,5.76,5.73,63.43,225.33,2.37,0.0,0.0,32.805,187.896,15.44,13.39,4.95,3348.0,3228.7,359.9,325.0,1987.3,556.5,684.9,21.21,-119.3,3572.4,2702.0,2.20748
2024-06-17T12:00:00+01:00,2024-06-17T11:00:00+00:00,12,0,6,0,summer,1,15.96,16.14,6.59,6.86,64.68,253.47,0.38,0.0,0.0,47.054,322.772,15.88,13.8,5.73,3215.8,3062.2,648.6,352.6,1494.6,566.4,1001.2,32.7,-153.6,3348.0,2788.5,-0.94038
2024-06-17T13:00:00+01:00,2024-06-17T12:00:00+00:00,13,0,6,0,summer,1,15.89,15.97,6.0,6.15,67.45,243.76,11.88,0.0,0.0,37.797,232.37,16.14,13.82,6.86,3294.0,3202.0,450.3,356.5,1849.5,545.7,806.8,25.2,-92.0,3215.8,2738.1,-0.36148
2024-06-17T14:00:00+01:00,2024-06-17T13:00:00+00:00,14,0,6,0,summer,1,15.77,15.93,6.19,6.26,72.13,223.67,0.25,0.0,0.0,39.228,245.691,15.97,14.19,6.15,3301.4,3135.9,448.7,322.8,1812.3,552.1,771.5,24.6,-165.5,3294.0,2904.1,0.66674
2024-06-17T15:00:00+01:00,2024-06-17T14:00:00+00:00,15,0,6,0,summer,1,15.92,16.05,6.71,6.72,73.47,201.49,3.51,0.0,0.0,45.17,303.586,15.93,14.72,6.26,3392.6,3293.2,577.9,276.8,1869.4,569.1,854.7,25.95,-99.4,3301.4,3060.7,0.53985
2024-06-17T16:00:00+01:00,2024-06-17T15:00:00+00:00,16,0,6,0,summer,1,15.25,15.38,8.24,8.47,73.15,184.39,0.84,0.12,0.0,71.727,607.473,16.05,15.44,6.72,3543.5,3471.0,1228.7,257.8,1432.7,551.8,1486.5,42.83,-72.5,3392.6,3226.7,1.11609
2024-06-17T17:00:00+01:00,2024-06-17T16:00:00+00:00,17,0,6,0,summer,1,15.11,15.14,7.69,7.99,71.23,167.91,4.59,0.36,0.0,63.831,509.967,15.38,15.88,8.47,3797.3,3699.0,1031.6,238.9,1887.3,541.2,1270.5,34.35,-98.3,3543.5,3331.4,1.31158
2024-06-17T18:00:00+01:00,2024-06-17T17:00:00+00:00,18,0,6,0,summer,1,14.98,14.95,7.54,7.9,78.3,116.36,1.59,0.55,0.0,62.413,493.076,15.14,16.14,7.99,3834.3,3760.2,1005.2,158.0,2047.2,549.8,1163.2,30.93,-74.1,3797.3,3443.6,1.96944
2024-06-17T19:00:00+01:00,2024-06-17T18:00:00+00:00,19,0,6,0,summer,1,14.36,14.36,7.34,7.69,81.98,77.72,0.36,1.14,0.0,59.061,453.888,14.95,15.97,7.9,3839.6,3775.4,945.7,106.9,2169.0,553.8,1052.6,27.88,-64.2,3834.3,3363.8,-0.7551
2024-06-17T20:00:00+01:00,2024-06-17T19:00:00+00:00,20,0,6,0,summer,1,13.95,13.94,6.19,6.38,83.88,42.32,5.01,1.56,0.0,40.697,259.621,14.36,15.93,7.69,3592.2,3539.5,515.4,54.6,2403.9,565.6,570.0,16.1,-52.7,3839.6,3060.9,-1.89529
